probe	entrez	gene	pval.exp	odds.exp	pval.anthr	odds.exp.1	pval.expAnth	odds.expAnth	adjpval
209189_at	2353	FOS	0.468564287382946	1.72539551445794	0.000536418877113087	5.27322913463044	0.243550143782067	0.542767162148298	0.682434920648228
214396_s_at	8932	MBD2	0.362527923189737	0.474098674160334	0.000696817610653211	6.1652668724601	0.246085117180953	2.01050567974598	0.686055478201445
208807_s_at	1107	CHD3	0.426869988797736	0.762043579487222	0.000586923347438706	5.37911256965487	0.250217945949129	1.86955762865197	0.694071890270951
212612_at	23186	RCOR1	0.436516230380074	1.25945153012113	0.000550051239384231	5.28791247833906	0.253248776342455	0.577401174965655	0.698966622705176
205621_at	8846	ALKBH1	0.422909090071129	0.522196997691994	0.000600736912120592	5.74797811316891	0.254921727108886	1.97076713904457	0.70008354907515
214469_at	3012	HIST1H2AE	0.146859005715461	1.0586933302352	0.000398685215070471	4.9213935848886	0.259533923999601	0.570615400456611	0.701907690860961
219755_at	57332	CBX8	0.505645470186938	0.712559911396533	0.000582428843413973	5.35470878976912	0.262652153097038	1.81968024785667	0.701907690860961
219498_s_at	53335	BCL11A	0.392406970798262	1.10149535808119	0.000828376390821228	4.32323637791233	0.264155519512122	0.575692446534579	0.701907690860961
214501_s_at	9555	H2AFY	0.348634990312462	0.529480874507179	0.000624923909201436	5.32948647971766	0.265681852532338	1.79266123668678	0.701907690860961
213226_at	890	CCNA2	0.0481929828467309	3.63337207059425	0.000522932508433605	5.77858030690847	0.267729895788617	0.537886523073344	0.701907690860961
209052_s_at	7468	WHSC1	0.53998904631888	0.635785545879137	0.000637245479391035	5.75107228640245	0.268776116798817	1.86529324488936	0.701907690860961
221618_s_at	51616	TAF9B	0.357079911137221	1.25970990306155	0.000630705219934247	5.06224782979423	0.27003116257643	0.539221760600409	0.701907690860961
210878_s_at	51780	KDM3B	0.253949704204576	0.535289623365893	0.000585519005853574	5.14982132629622	0.272112123802129	1.70189122899523	0.701907690860961
210347_s_at	53335	BCL11A	0.286878796512456	1.01243296654845	0.000775471655962257	4.35841413023249	0.272615673151048	0.603914952896395	0.701907690860961
203991_s_at	7403	KDM6A	0.341679181934317	0.496851910025533	0.000619069019457075	5.1384128024149	0.272727566439008	1.79377768903155	0.701907690860961
202485_s_at	8932	MBD2	0.546973914446489	0.65002599215139	0.000613917055271695	5.38858331983006	0.272918356994722	1.93850148624753	0.701907690860961
218554_s_at	55870	ASH1L	0.189713000679109	0.450042789640635	0.00065176220533758	5.77868074208775	0.274035776769707	1.85253848602175	0.701907690860961
221862_at	54531	MIER2	0.452815119811297	0.597889262719978	0.000672875695360009	5.50553972298759	0.274718798117717	1.70071172510905	0.701907690860961
209352_s_at	23309	SIN3B	0.550932366892634	0.675269700775796	0.000604921554806959	5.60350268554556	0.275697247321967	1.75152825588651	0.701907690860961
208442_s_at	472	ATM	0.128844893682757	0.9372278537727	0.000490165638764029	4.82674557235342	0.276894143765687	0.543808857982837	0.701907690860961
208572_at	8290	HIST3H3	0.479114038061433	0.697802073983366	0.000640545425533712	5.33745714849467	0.277471743517845	1.88584950568394	0.701907690860961
206013_s_at	51412	ACTL6B	0.0373029298480885	0.752917300834694	0.00103694566501256	5.41598193626465	0.278963467821692	1.6794999509751	0.701907690860961
205277_at	7799	PRDM2	0.0506113392204441	0.359327522821517	0.000420992521179109	6.53596105811164	0.281075467946979	1.84471736639973	0.701907690860961
212726_at	5253	PHF2	0.137784101614193	0.948997629500502	0.000486665776703754	5.38236942607183	0.281374211702343	0.56567112533745	0.701907690860961
